0,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0000000.png,2,4,4.0,0.75
8764,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008764.png,0,0,0.1668964326381683,0.7427377700805664
8765,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008765.png,0,4,3.7553746700286874,0.7544146180152893
8766,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008766.png,0,0,0.6137006282806396,0.783272385597229
8767,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008767.png,0,3,2.7720072269439697,0.7497265338897705
8768,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008768.png,0,4,2.9109208583831787,0.843391478061676
8769,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008769.png,0,0,0.05794033780694,0.72178715467453
8770,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008770.png,0,0,0.0,0.7036844491958618
8771,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008771.png,0,4,3.120411157608032,0.8198195695877075
8772,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008772.png,0,6,5.952154159545898,0.7523939609527588
8773,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008773.png,0,0,0.241836816072464,0.7443099021911621
8774,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008774.png,0,2,2.270179033279419,0.7472726106643677
8775,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008775.png,0,0,0.3271985948085785,0.7501896619796753
8776,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008776.png,0,0,0.0,0.7069848775863647
8777,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008777.png,0,0,0.6095244884490967,0.784209132194519
8778,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008778.png,0,0,0.5774116516113281,0.7821055054664612
8779,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008779.png,0,3,2.9731576442718506,0.7222434878349304
8780,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008780.png,0,0,0.0,0.6907740235328674
8781,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008781.png,0,0,0.4712075293064117,0.7808029651641846
8782,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008782.png,0,0,0.0,0.7038196921348572
8783,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008783.png,0,2,2.035904884338379,0.718630313873291
8784,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008784.png,0,0,0.0,0.7073673009872437
8785,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008785.png,0,2,2.455528974533081,0.7659081220626831
8786,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008786.png,0,7,6.797630310058594,0.7445167899131775
8787,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008787.png,0,0,0.6516859531402588,0.7878349423408508
8788,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008788.png,0,0,0.0,0.7049230337142944
8789,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008789.png,0,0,0.5967538356781006,0.7827157974243164
8790,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008790.png,0,5,3.6566569805145264,0.8763546347618103
8791,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008791.png,0,3,2.7963290214538574,0.7453716397285461
8792,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008792.png,0,2,1.826760053634644,0.7462929487228394
8793,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008793.png,0,0,0.1154381856322288,0.729262113571167
8794,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008794.png,0,3,2.301429986953736,0.7985569834709167
8795,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008795.png,0,1,1.6981977224349976,0.7989658713340759
8796,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008796.png,0,0,0.0348470322787761,0.7151537537574768
8797,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008797.png,0,4,4.040264129638672,0.7149280309677124
8798,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008798.png,0,0,0.0,0.7025828957557678
8799,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008799.png,0,2,1.3286007642745972,0.7928289175033569
8800,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008800.png,0,0,0.0327323861420154,0.7145123481750488
8801,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008801.png,0,0,0.0,0.7029504776000977
8802,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008802.png,0,0,0.0,0.7058820724487305
8803,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008803.png,0,2,1.3449115753173828,0.790088415145874
8804,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008804.png,0,1,0.7168008685112,0.748091995716095
8805,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008805.png,0,0,0.0,0.7007696032524109
8806,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008806.png,0,0,0.3709521293640136,0.7538172602653503
8807,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008807.png,0,0,0.0,0.7042881846427917
8808,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008808.png,0,5,4.565164566040039,0.7716730833053589
8809,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008809.png,0,4,3.303218126296997,0.7907540202140808
8810,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008810.png,0,0,0.0,0.7058613300323486
8811,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008811.png,0,4,4.079840183258057,0.7222947478294373
8812,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008812.png,0,1,0.6464253664016724,0.7540927529335022
8813,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008813.png,0,4,3.9135162830352783,0.7222052812576294
8814,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008814.png,0,0,0.0,0.7061677575111389
8815,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008815.png,0,0,0.0334242507815361,0.7160179615020752
8816,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008816.png,0,0,0.0,0.7055484652519226
8817,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008817.png,0,0,0.0,0.7062917351722717
8818,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008818.png,0,0,0.336135596036911,0.7501277327537537
8819,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008819.png,0,4,4.007104873657227,0.7233850359916687
8820,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008820.png,0,0,0.0,0.7048321962356567
8821,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008821.png,0,0,0.0,0.6989867687225342
8822,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008822.png,0,0,0.1767032891511917,0.7341290712356567
8823,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008823.png,0,0,0.2726872861385345,0.7482927441596985
8824,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008824.png,0,0,0.0,0.7056010365486145
8825,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008825.png,0,0,0.0376189388334751,0.7160510420799255
8826,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008826.png,0,2,1.335198163986206,0.7926651835441589
8827,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008827.png,0,0,0.0,0.7014801502227783
8828,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008828.png,0,0,0.1228814199566841,0.7366784811019897
8829,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008829.png,0,5,3.942028522491455,0.8449736833572388
8830,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008830.png,0,0,0.4770572483539581,0.7692054510116577
8831,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008831.png,0,2,1.277806043624878,0.7979505658149719
8832,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008832.png,0,0,0.0,0.705089271068573
8833,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008833.png,0,3,2.2178618907928467,0.8095709085464478
8834,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008834.png,0,0,0.0,0.7065948247909546
8835,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008835.png,0,0,0.5665408372879028,0.7931091785430908
8836,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008836.png,0,4,2.7093074321746826,0.8674790859222412
8837,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008837.png,0,0,0.279371052980423,0.7493048906326294
8838,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008838.png,0,7,6.812867641448975,0.7451677322387695
8839,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008839.png,0,3,2.9723188877105717,0.7219740748405457
8840,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008840.png,0,0,0.0333959572017192,0.7160853743553162
8841,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008841.png,0,4,3.779085874557495,0.749345064163208
8842,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008842.png,0,5,4.1362481117248535,0.823602557182312
8843,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008843.png,0,4,3.6123554706573486,0.7589391469955444
8844,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008844.png,0,0,0.0,0.7065967321395874
8845,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008845.png,0,0,0.0753784626722335,0.7208957672119141
8846,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008846.png,0,0,0.0,0.7053655385971069
8847,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008847.png,0,1,0.6097905039787292,0.7534529566764832
8848,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008848.png,0,2,1.8464983701705933,0.7464406490325928
8849,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008849.png,0,0,0.0,0.7076290845870972
8850,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008850.png,0,0,0.0,0.7056465744972229
8851,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008851.png,0,0,0.0,0.7062515020370483
8852,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008852.png,0,0,0.2491912394762039,0.7492147088050842
8853,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008853.png,0,1,0.650948166847229,0.7541584372520447
8854,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008854.png,0,0,0.0,0.703448474407196
8855,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008855.png,0,4,3.6905517578125,0.7738931775093079
8856,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008856.png,0,5,4.3850603103637695,0.7951495051383972
8857,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008857.png,0,4,3.560685157775879,0.7699815034866333
8858,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008858.png,0,0,0.2624363005161285,0.748746395111084
8859,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008859.png,0,0,0.3242604732513428,0.7506664395332336
8860,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008860.png,0,0,0.0,0.7038584351539612
8861,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008861.png,0,2,1.3546541929244995,0.7895835041999817
8862,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008862.png,0,0,0.0,0.704338550567627
8863,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008863.png,0,0,0.5278406739234924,0.7765893936157227
8864,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008864.png,0,0,0.0815310254693031,0.7156530618667603
8865,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008865.png,0,4,2.9920990467071533,0.8332361578941345
8866,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008866.png,0,0,0.0,0.7057598829269409
8867,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008867.png,0,0,0.3216334283351898,0.7582446932792664
8868,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008868.png,0,4,3.724096298217773,0.747301459312439
8869,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008869.png,0,0,0.0,0.6990396976470947
8870,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008870.png,0,0,0.0,0.7055083513259888
8871,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008871.png,0,1,0.9298663139343262,0.7316046953201294
8872,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008872.png,0,0,0.0,0.7041313648223877
8873,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008873.png,0,2,1.3101463317871094,0.7938315868377686
8874,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008874.png,0,0,0.0,0.7063525319099426
8875,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008875.png,0,4,3.8927292823791504,0.741396963596344
8876,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008876.png,0,6,5.050524711608887,0.8354178071022034
8877,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008877.png,0,4,4.870203971862793,0.8211777806282043
8878,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008878.png,0,0,0.0,0.7051092386245728
8879,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008879.png,0,0,0.0,0.704637348651886
8880,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008880.png,0,0,0.0303750727325677,0.7152128219604492
8881,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008881.png,0,4,3.2880072593688965,0.8003430962562561
8882,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008882.png,0,6,5.842110633850098,0.741976261138916
8883,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008883.png,0,7,5.647130966186523,0.8825443387031555
8884,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008884.png,0,0,0.1584303379058838,0.7331960201263428
8885,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008885.png,0,0,0.6048867702484131,0.7828040719032288
8886,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008886.png,0,4,3.770895481109619,0.7448078393936157
8887,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008887.png,0,0,0.0,0.7041480541229248
8888,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008888.png,0,0,0.0702977702021598,0.7201019525527954
8889,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008889.png,0,7,5.873887062072754,0.8543746471405029
8890,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008890.png,0,3,3.487297534942627,0.7755820155143738
8891,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008891.png,0,0,0.0955647975206375,0.7289161086082458
8892,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008892.png,0,4,3.6995136737823486,0.7516731023788452
8893,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008893.png,0,0,0.0267887227237224,0.7132686376571655
8894,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008894.png,0,2,1.3386869430541992,0.7904079556465149
8895,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008895.png,0,1,0.96474951505661,0.7380247712135315
8896,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008896.png,0,3,2.7684996128082275,0.747778058052063
8897,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008897.png,0,2,2.518364191055298,0.7763038277626038
8898,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008898.png,0,3,2.625270366668701,0.7650895118713379
8899,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008899.png,0,0,0.0297279711812734,0.7133222818374634
8900,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008900.png,0,0,0.0,0.7011708617210388
8901,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008901.png,0,2,1.8487722873687744,0.7636942267417908
8902,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008902.png,0,0,0.0,0.7062511444091797
8903,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008903.png,0,0,0.3778331577777862,0.7541211247444153
8904,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008904.png,0,0,0.5570760369300842,0.7769785523414612
8905,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008905.png,0,4,4.0989861488342285,0.7292799949645996
8906,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008906.png,0,0,0.2162425518035888,0.7438353896141052
8907,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008907.png,0,1,0.7426175475120544,0.7537260055541992
8908,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008908.png,0,0,0.0,0.7068222165107727
8909,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008909.png,0,1,1.0950896739959717,0.724868893623352
8910,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008910.png,0,4,4.042850017547607,0.7297504544258118
8911,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008911.png,0,0,0.332222580909729,0.7500222325325012
8912,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008912.png,0,4,3.83768892288208,0.735010027885437
8913,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008913.png,0,0,0.2672054171562195,0.7483155131340027
8914,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008914.png,0,2,2.8589916229248047,0.8182451725006104
8915,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008915.png,0,1,0.6147890090942383,0.7535552382469177
8916,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008916.png,0,0,0.0,0.7051042318344116
8917,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008917.png,0,3,3.3468332290649414,0.7541804909706116
8918,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008918.png,0,0,0.8794170618057251,0.8175081610679626
8919,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008919.png,0,4,3.707438945770264,0.7465924620628357
8920,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008920.png,0,0,0.2063142955303192,0.738287091255188
8921,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008921.png,0,2,2.3484978675842285,0.7554214000701904
8922,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008922.png,0,0,0.0,0.706549882888794
8923,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008923.png,0,0,0.3570632934570312,0.7497110962867737
8924,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008924.png,0,4,3.0217885971069336,0.8292099833488464
8925,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008925.png,0,2,1.3631393909454346,0.7891942262649536
8926,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008926.png,0,0,0.5586434006690979,0.7946933507919312
8927,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008927.png,0,0,0.031024944037199,0.7144359946250916
8928,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008928.png,0,4,4.0688347816467285,0.7256401777267456
8929,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008929.png,0,4,4.368443489074707,0.7560023665428162
8930,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008930.png,0,0,0.0,0.7046960592269897
8931,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008931.png,0,0,0.0,0.7031159400939941
8932,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008932.png,0,0,0.0,0.702749490737915
8933,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008933.png,0,0,0.6023262739181519,0.7847459316253662
8934,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008934.png,0,6,5.047928333282471,0.8350582122802734
8935,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008935.png,0,3,3.3483269214630127,0.7498752474784851
8936,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008936.png,0,4,3.969440937042236,0.7330918312072754
8937,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008937.png,0,2,1.6258891820907593,0.7583208084106445
8938,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008938.png,0,4,4.1199140548706055,0.7271998524665833
8939,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008939.png,0,4,4.081960678100586,0.7225010395050049
8940,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008940.png,0,0,0.4056828022003174,0.7530904412269592
8941,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008941.png,0,0,0.0,0.7057158350944519
8942,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008942.png,0,0,0.3904406130313873,0.7579711675643921
8943,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008943.png,0,4,3.9785561561584473,0.7357150912284851
8944,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008944.png,0,0,0.0282461028546094,0.7142170071601868
8945,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008945.png,0,2,1.2221060991287231,0.8007014393806458
8946,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008946.png,0,0,0.4735991060733795,0.766179084777832
8947,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008947.png,0,0,0.0,0.7078859806060791
8948,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008948.png,0,4,3.96889066696167,0.7350808382034302
8949,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008949.png,0,4,3.058361768722534,0.826768159866333
8950,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008950.png,0,0,0.2538742125034332,0.7492157220840454
8951,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008951.png,0,3,2.241892576217652,0.8079424500465393
8952,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008952.png,0,3,3.2517709732055664,0.7571300268173218
8953,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008953.png,0,7,5.748111248016357,0.8714014291763306
8954,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008954.png,0,0,0.0,0.7048265933990479
8955,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008955.png,0,0,0.5783352851867676,0.778936505317688
8956,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008956.png,0,4,2.973557949066162,0.8358659148216248
8957,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008957.png,0,0,0.0,0.7023240327835083
8958,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008958.png,0,0,0.0,0.7052255868911743
8959,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008959.png,0,1,0.9977020025253296,0.7438284754753113
8960,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008960.png,0,5,3.831541538238525,0.8561631441116333
8961,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008961.png,0,0,0.0,0.7053822875022888
8962,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008962.png,0,6,5.687982082366943,0.7604742050170898
8963,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008963.png,0,1,0.6143681406974792,0.7535454034805298
8964,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008964.png,0,0,0.0,0.7049838900566101
8965,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008965.png,0,0,0.2141467034816742,0.743855893611908
8966,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008966.png,0,0,0.0,0.704707682132721
8967,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008967.png,0,4,3.809815645217896,0.7414169311523438
8968,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008968.png,0,1,1.6737979650497437,0.793533980846405
8969,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008969.png,0,4,3.9873650074005127,0.7363584637641907
8970,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008970.png,0,1,0.643351137638092,0.7540456652641296
8971,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008971.png,0,4,3.6843976974487305,0.7510567307472229
8972,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008972.png,0,4,4.378114223480225,0.7587394714355469
8973,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008973.png,0,3,2.1390955448150635,0.8189057111740112
8974,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008974.png,0,1,1.0854170322418213,0.7253615260124207
8975,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008975.png,0,0,0.0,0.7059388756752014
8976,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008976.png,0,2,2.428510904312134,0.7658501267433167
8977,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008977.png,0,3,3.623464107513428,0.7909780144691467
8978,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008978.png,0,4,4.2627153396606445,0.7500621676445007
8979,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0008979.png,0,5,4.247513294219971,0.8093907833099365
