0,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0000000.png,2,4,4.0,0.75
11900,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011900.png,0,1,3.83830451965332,0.7469124794006348
11901,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011901.png,0,2,1.0355610847473145,0.5641452670097351
11902,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011902.png,0,1,0.0096472902223467,0.5053091645240784
11903,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011903.png,0,2,1.010011076927185,0.5637833476066589
11904,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011904.png,0,3,0.0521637797355651,0.6902982592582703
11905,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011905.png,0,2,0.0793212428689003,0.6381964683532715
11906,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011906.png,0,0,0.0,0.4511006474494934
11907,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011907.png,0,2,1.9500139951705933,0.5982925295829773
11908,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011908.png,0,2,1.0174267292022705,0.5489192605018616
11909,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011909.png,0,2,1.041494369506836,0.5849831104278564
11910,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011910.png,0,5,6.914503574371338,0.6637319922447205
11911,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011911.png,0,2,1.0391268730163574,0.584991455078125
11912,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011912.png,0,0,0.0,0.463736891746521
11913,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011913.png,0,5,3.057166337966919,0.6409549117088318
11914,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011914.png,0,1,0.036133911460638,0.5673388242721558
11915,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011915.png,0,0,0.9803102612495422,0.5457955002784729
11916,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011916.png,0,2,4.894181251525879,0.7218427062034607
11917,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011917.png,0,2,1.0321286916732788,0.5660369992256165
11918,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011918.png,0,1,0.0141436541453003,0.5283465385437012
11919,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011919.png,0,1,1.98020601272583,0.5879390239715576
11920,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011920.png,0,2,1.035913586616516,0.5788789987564087
11921,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011921.png,0,5,5.964616775512695,0.5792872309684753
11922,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011922.png,0,1,0.0375731512904167,0.5613998174667358
11923,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011923.png,0,0,0.0,0.4649873077869415
11924,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011924.png,0,3,0.0639764443039894,0.7067891955375671
11925,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011925.png,0,5,0.0943151041865348,0.8627928495407104
11926,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011926.png,0,2,1.038785099983215,0.5502443313598633
11927,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011927.png,0,4,6.8924241065979,0.7410350441932678
11928,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011928.png,0,1,0.0136174708604812,0.5260153412818909
11929,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011929.png,0,0,6.463894367218018,1.0544781684875488
11930,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011930.png,0,2,1.0288832187652588,0.5634763240814209
11931,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011931.png,0,2,2.0042409896850586,0.5052350759506226
11932,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011932.png,0,2,0.0320174619555473,0.6063383221626282
11933,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011933.png,0,2,1.9492716789245603,0.5896427631378174
11934,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011934.png,0,7,0.2382773756980896,1.070114016532898
11935,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011935.png,0,4,2.9828195571899414,0.5887445211410522
11936,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011936.png,0,1,0.0157117843627929,0.5348338484764099
11937,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011937.png,0,6,0.1536087542772293,0.9805386662483216
11938,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011938.png,0,6,1.2939201593399048,0.8927554488182068
11939,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011939.png,0,4,5.01807975769043,0.5685591697692871
11940,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011940.png,0,7,7.0,0.4915961623191833
11941,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011941.png,0,0,0.9492446780204772,0.5692588686943054
11942,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011942.png,0,2,0.9905586838722228,0.5678991079330444
11943,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011943.png,0,2,2.025398969650269,0.5694965124130249
11944,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011944.png,0,2,1.0220413208007812,0.5612838864326477
11945,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011945.png,0,1,0.0115094324573874,0.5158153772354126
11946,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011946.png,0,1,0.993907630443573,0.4980012476444244
11947,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011947.png,0,1,0.0194099582731723,0.5480977892875671
11948,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011948.png,0,3,1.0477774143218994,0.6342447996139526
11949,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011949.png,0,0,0.9624199867248536,0.5720287561416626
11950,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011950.png,0,1,0.0166587904095649,0.5384747385978699
11951,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011951.png,0,1,6.6710710525512695,0.9783251881599426
11952,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011952.png,0,3,0.0498159639537334,0.680003821849823
11953,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011953.png,0,1,0.0142733817920088,0.5288995504379272
11954,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011954.png,0,6,0.0317790433764457,0.8396440148353577
11955,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011955.png,0,0,0.0,0.4263531863689422
11956,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011956.png,0,4,5.010848522186279,0.554456889629364
11957,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011957.png,0,2,6.52610969543457,0.9088785648345948
11958,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011958.png,0,1,0.0119209783151745,0.5179265737533569
11959,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011959.png,0,2,1.0629816055297852,0.6257377862930298
11960,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011960.png,0,2,2.01906156539917,0.5557953119277954
11961,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011961.png,0,7,1.6385691165924072,0.9920689463615416
11962,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011962.png,0,1,0.0136559968814253,0.5261859893798828
11963,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011963.png,0,5,6.965755462646484,0.6245585680007935
11964,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011964.png,0,1,0.0212342198938131,0.5519956350326538
11965,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011965.png,0,2,2.0,0.4804890751838684
11966,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011966.png,0,2,0.0481966845691204,0.6338780522346497
11967,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011967.png,0,4,1.1243404150009155,0.7287796139717102
11968,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011968.png,0,1,0.006446982268244,0.4820864498615265
11969,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011969.png,0,0,0.0,0.4585938155651092
11970,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011970.png,0,4,1.313464879989624,0.7369366884231567
11971,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011971.png,0,1,1.0380730628967283,0.5876721143722534
11972,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011972.png,0,0,1.939908742904663,0.6806504726409912
11973,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011973.png,0,0,0.0,0.4397448301315307
11974,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011974.png,0,2,1.997262477874756,0.4961350560188293
11975,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011975.png,0,0,1.9560017585754397,0.6573943495750427
11976,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011976.png,0,1,0.0179103631526231,0.5371890068054199
11977,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011977.png,0,0,0.0,0.4005135297775268
11978,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011978.png,0,0,0.0,0.4586907625198364
11979,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011979.png,0,3,1.1305419206619265,0.6697041988372803
11980,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011980.png,0,2,2.0231878757476807,0.5627537369728088
11981,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011981.png,0,2,2.983442783355713,0.5474469661712646
11982,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011982.png,0,6,6.006723403930664,0.5079569816589355
11983,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011983.png,0,2,1.0295380353927612,0.5597070455551147
11984,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011984.png,0,2,1.0342880487442017,0.5638787746429443
11985,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011985.png,0,0,1.941701889038086,0.67568039894104
11986,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011986.png,0,1,0.0144570991396904,0.5296847820281982
11987,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011987.png,0,5,6.946043491363525,0.6475827693939209
11988,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011988.png,0,4,4.008489608764648,0.49593585729599
11989,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011989.png,0,2,1.0425008535385132,0.5889701247215271
11990,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011990.png,0,0,0.0160547420382499,0.5473878979682922
11991,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011991.png,0,3,3.002440929412842,0.4817270338535309
11992,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011992.png,0,0,0.996833562850952,0.5620778799057007
11993,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011993.png,0,1,0.0149685321375727,0.5318297147750854
11994,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011994.png,0,0,0.967871904373169,0.5808084011077881
11995,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011995.png,0,1,0.017271626740694,0.5407426357269287
11996,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011996.png,0,1,0.0158572662621736,0.5354021191596985
11997,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011997.png,0,5,6.936400413513184,0.6555907726287842
11998,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011998.png,0,0,0.978110134601593,0.5434216856956482
11999,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0011999.png,0,2,1.0333037376403809,0.5769827365875244
12000,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012000.png,0,5,6.957796573638916,0.6394171118736267
12001,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012001.png,0,2,1.018667697906494,0.5596468448638916
12002,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012002.png,0,0,0.0,0.4627712368965149
12003,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012003.png,0,4,3.039722681045532,0.5650259256362915
12004,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012004.png,0,6,3.0948033332824707,0.715051531791687
12005,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012005.png,0,1,0.0158908255398273,0.5355390906333923
12006,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012006.png,0,4,0.0691405832767486,0.7727890610694885
12007,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012007.png,0,3,6.967806816101074,0.7283468842506409
12008,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012008.png,0,1,0.018512038514018,0.5478806495666504
12009,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012009.png,0,1,3.7920236587524414,0.7690697908401489
12010,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012010.png,0,3,3.009601831436157,0.5164628028869629
12011,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012011.png,0,2,1.038180589675903,0.5711291432380676
12012,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012012.png,0,2,1.0454899072647097,0.5653967261314392
12013,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012013.png,0,3,0.0627160370349884,0.6983904838562012
12014,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012014.png,0,1,4.837587356567383,0.810745358467102
12015,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012015.png,0,2,1.0332447290420532,0.5685648918151855
12016,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012016.png,0,1,1.967423439025879,0.5783044099807739
12017,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012017.png,0,4,4.0,0.4485574662685394
12018,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012018.png,0,2,1.9978264570236208,0.4849240481853485
12019,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012019.png,0,3,0.1107986122369766,0.7336254715919495
12020,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012020.png,0,2,1.9504581689834597,0.5882090926170349
12021,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012021.png,0,2,1.9973773956298828,0.495854377746582
12022,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012022.png,0,5,3.051820039749145,0.6301402449607849
12023,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012023.png,0,2,1.0431041717529297,0.5711589455604553
12024,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012024.png,0,2,1.9727013111114504,0.5446394085884094
12025,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012025.png,0,1,0.016451071947813,0.5376926064491272
12026,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012026.png,0,4,3.998799324035645,0.4501383900642395
12027,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012027.png,0,4,3.016731739044189,0.5387666821479797
12028,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012028.png,0,4,3.982767581939697,0.5232582092285156
12029,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012029.png,0,3,0.0562799908220768,0.6929669976234436
12030,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012030.png,0,0,0.9684680104255676,0.56748366355896
12031,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012031.png,0,2,1.0299686193466189,0.5594961643218994
12032,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012032.png,0,2,0.0177164357155561,0.5792598724365234
12033,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012033.png,0,0,0.0059348354116082,0.4937326610088348
12034,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012034.png,0,1,0.0150316953659057,0.5320969223976135
12035,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012035.png,0,3,3.0169150829315186,0.5549820065498352
12036,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012036.png,0,2,6.6803741455078125,0.8977897763252258
12037,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012037.png,0,1,0.0170966852456331,0.5400955080986023
12038,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012038.png,0,1,0.0714880377054214,0.6161726117134094
12039,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012039.png,0,2,2.0,0.4775967597961426
12040,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012040.png,0,0,0.0,0.4433622658252716
12041,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012041.png,0,1,1.0403542518615725,0.6098266243934631
12042,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012042.png,0,3,6.726318836212158,0.805008053779602
12043,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012043.png,0,3,1.037614107131958,0.6185876131057739
12044,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012044.png,0,5,0.1080300584435463,0.864874005317688
12045,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012045.png,0,2,0.9927082657814026,0.5735573172569275
12046,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012046.png,0,1,0.9931259155273438,0.5068543553352356
12047,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012047.png,0,2,1.0406023263931274,0.5627128481864929
12048,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012048.png,0,4,5.014892578125,0.5585262775421143
12049,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012049.png,0,2,3.813797950744629,0.6748234033584595
12050,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012050.png,0,2,1.0619574785232544,0.5727019309997559
12051,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012051.png,0,4,3.021379947662353,0.5533901453018188
12052,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012052.png,0,7,3.140356063842773,0.817626416683197
12053,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012053.png,0,3,0.0669280737638473,0.7073042988777161
12054,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012054.png,0,1,1.9464670419692995,0.6002787947654724
12055,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012055.png,0,2,1.0387344360351562,0.5710636377334595
12056,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012056.png,0,2,2.011751174926758,0.5300026535987854
12057,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012057.png,0,2,1.0322940349578855,0.5672439336776733
12058,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012058.png,0,4,4.001416206359863,0.4462128579616546
12059,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012059.png,0,1,1.970296859741211,0.580309271812439
12060,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012060.png,0,3,4.970280170440674,0.6067597270011902
12061,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012061.png,0,1,0.996308982372284,0.4982706904411316
12062,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012062.png,0,1,0.0135275078937411,0.5256079435348511
12063,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012063.png,0,1,0.0104717565700411,0.510187029838562
12064,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012064.png,0,2,1.9980974197387693,0.4785119593143463
12065,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012065.png,0,2,2.006274700164795,0.5104708075523376
12066,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012066.png,0,4,4.963394165039063,0.5570627450942993
12067,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012067.png,0,5,4.9964704513549805,0.5384626388549805
12068,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012068.png,0,1,0.0144268777221441,0.5295573472976685
12069,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012069.png,0,1,0.0164909288287162,0.534508466720581
12070,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012070.png,0,1,0.0118947047740221,0.517794668674469
12071,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012071.png,0,2,1.0302536487579346,0.5660576224327087
12072,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012072.png,0,2,1.0408717393875122,0.5819875597953796
12073,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012073.png,0,0,0.0,0.464331716299057
12074,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012074.png,0,2,1.9975632429122925,0.4905746281147003
12075,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012075.png,0,4,0.0658668354153633,0.7845597267150879
12076,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012076.png,0,0,0.0,0.4328222870826721
12077,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012077.png,0,4,3.012786865234375,0.5304059982299805
12078,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012078.png,0,0,1.9565916061401367,0.66834956407547
12079,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012079.png,0,2,0.0360987856984138,0.6134228110313416
12080,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012080.png,0,1,0.0130219291895627,0.5232937335968018
12081,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012081.png,0,6,1.5029306411743164,0.9212296605110168
12082,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012082.png,0,2,2.0,0.4759500622749328
12083,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012083.png,0,6,1.5815305709838867,0.9127150774002076
12084,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012084.png,0,4,3.9987618923187256,0.4522221982479095
12085,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012085.png,0,3,4.925943374633789,0.6311376690864563
12086,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012086.png,0,2,0.019766429439187,0.5866275429725647
12087,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012087.png,0,0,0.0012791006593033,0.4735908806324005
12088,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012088.png,0,2,1.0325771570205688,0.5675802230834961
12089,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012089.png,0,4,0.0528731644153595,0.7710666060447693
12090,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012090.png,0,4,4.953969955444336,0.5794490575790405
12091,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012091.png,0,2,2.0107340812683105,0.5248874425888062
12092,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012092.png,0,3,0.0453463308513164,0.6975290179252625
12093,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012093.png,0,0,0.0,0.4406051337718963
12094,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012094.png,0,1,0.0171992555260658,0.5404708981513977
12095,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012095.png,0,4,4.9370951652526855,0.5603055357933044
12096,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012096.png,0,0,0.0,0.4657553732395172
12097,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012097.png,0,5,5.975029468536377,0.5642367005348206
12098,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012098.png,0,0,0.0,0.4504403173923492
12099,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012099.png,0,1,0.0148193482309579,0.5312182307243347
12100,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012100.png,0,7,1.6121971607208252,0.9889636635780334
12101,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012101.png,0,2,1.0323671102523804,0.5682129859924316
12102,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012102.png,0,2,1.0650032758712769,0.5879325270652771
12103,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012103.png,0,2,2.0127978324890137,0.5406844019889832
12104,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012104.png,0,1,0.0162740815430879,0.5370175838470459
12105,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012105.png,0,1,0.0133167039602994,0.5246474146842957
12106,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012106.png,0,1,0.029896255582571,0.5518347024917603
12107,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012107.png,0,2,2.0,0.4777014255523681
12108,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012108.png,0,5,0.0621371753513813,0.839013934135437
12109,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012109.png,0,2,1.035715103149414,0.5536136627197266
12110,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012110.png,0,2,1.0296545028686523,0.5649755597114563
12111,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012111.png,0,1,0.0116962911561131,0.5167894959449768
12112,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012112.png,0,0,0.0,0.4442232251167297
12113,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0012113.png,0,6,3.119813203811645,0.7348565459251404
