0,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000000.png,2,4,4.0,0.75
7800,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007800.png,0,0,0.0,0.5412124395370483
7801,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007801.png,0,0,0.0,0.5232745409011841
7802,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007802.png,0,5,5.802614688873291,0.7009609341621399
7803,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007803.png,0,2,0.3526797890663147,0.7650404572486877
7804,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007804.png,0,5,5.230278968811035,0.707866907119751
7805,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007805.png,0,3,0.3052450716495514,0.8482249975204468
7806,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007806.png,0,4,3.898979187011719,0.6977800726890564
7807,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007807.png,0,4,4.79876708984375,0.7123979330062866
7808,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007808.png,0,0,2.8171184062957764,0.8691115379333496
7809,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007809.png,0,0,0.0,0.5537912249565125
7810,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007810.png,0,0,0.0,0.5122915506362915
7811,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007811.png,0,0,0.0,0.5671834349632263
7812,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007812.png,0,3,4.630721092224121,0.788972020149231
7813,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007813.png,0,0,0.0,0.5151354670524597
7814,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007814.png,0,0,0.0,0.528218686580658
7815,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007815.png,0,7,7.000001907348633,0.6309050917625427
7816,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007816.png,0,0,0.0,0.5506905317306519
7817,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007817.png,0,0,0.0,0.5344729423522949
7818,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007818.png,0,5,5.028436660766602,0.6193220615386963
7819,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007819.png,0,0,0.0,0.5051106214523315
7820,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007820.png,0,0,0.0,0.5094214677810669
7821,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007821.png,0,0,0.0,0.5678051114082336
7822,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007822.png,0,0,0.0,0.5409959554672241
7823,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007823.png,0,0,0.0,0.5176787376403809
7824,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007824.png,0,0,0.0,0.535178542137146
7825,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007825.png,0,0,0.0,0.5630783438682556
7826,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007826.png,0,0,0.0,0.5286695957183838
7827,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007827.png,0,0,0.0,0.5252070426940918
7828,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007828.png,0,4,5.381750583648682,0.7714137434959412
7829,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007829.png,0,4,5.440119743347168,0.7726266980171204
7830,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007830.png,0,5,5.750176906585693,0.6997584104537964
7831,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007831.png,0,4,4.74433183670044,0.6853771209716797
7832,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007832.png,0,7,6.414547920227051,0.6936097145080566
7833,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007833.png,0,1,0.1052520051598548,0.6633384823799133
7834,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007834.png,0,0,0.0,0.5306318998336792
7835,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007835.png,0,4,3.932023763656616,0.6386824250221252
7836,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007836.png,0,3,0.2573097646236419,0.8372016549110413
7837,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007837.png,0,0,0.0,0.5537912249565125
7838,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007838.png,0,2,3.59619140625,0.7777115106582642
7839,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007839.png,0,4,5.517468929290772,0.7649822235107422
7840,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007840.png,0,4,4.84752082824707,0.7063786387443542
7841,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007841.png,0,0,0.0,0.5108141899108887
7842,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007842.png,0,0,0.0,0.5590928196907043
7843,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007843.png,0,0,0.0,0.5216742157936096
7844,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007844.png,0,3,3.82329773902893,0.6965605020523071
7845,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007845.png,0,0,0.0,0.5383875370025635
7846,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007846.png,0,4,5.531010627746582,0.7614703178405762
7847,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007847.png,0,0,0.0,0.5278351902961731
7848,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007848.png,0,1,0.1532574743032455,0.6843550801277161
7849,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007849.png,0,4,1.0492972135543823,0.8146956562995911
7850,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007850.png,0,1,0.0823740288615226,0.6471288204193115
7851,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007851.png,0,0,0.0,0.5443798303604126
7852,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007852.png,0,1,0.1204945594072341,0.6721904873847961
7853,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007853.png,0,0,0.0,0.5077647566795349
7854,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007854.png,0,0,0.0,0.5321194529533386
7855,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007855.png,0,0,0.0,0.5291000008583069
7856,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007856.png,0,4,3.825536966323853,0.6772536039352417
7857,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007857.png,0,5,5.030366897583008,0.6278433799743652
7858,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007858.png,0,5,4.480170249938965,0.699565052986145
7859,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007859.png,0,1,2.7271318435668945,0.7779603004455566
7860,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007860.png,0,5,5.0,0.6169260740280151
7861,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007861.png,0,0,0.0,0.5354650616645813
7862,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007862.png,0,0,0.0,0.5339199900627136
7863,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007863.png,0,0,0.0,0.5553898811340332
7864,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007864.png,0,0,0.0,0.5071442723274231
7865,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007865.png,0,0,0.0,0.567105233669281
7866,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007866.png,0,5,5.028508186340332,0.6295803785324097
7867,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007867.png,0,6,6.0,0.6301349401473999
7868,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007868.png,0,5,5.520384311676025,0.6948151588439941
7869,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007869.png,0,1,0.1434078067541122,0.6834403276443481
7870,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007870.png,0,0,0.0,0.5354650616645813
7871,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007871.png,0,0,0.0,0.5208814740180969
7872,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007872.png,0,2,6.598382472991943,0.9877178072929382
7873,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007873.png,0,1,3.542279958724976,0.8741546273231506
7874,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007874.png,0,2,6.407423973083496,1.0171984434127808
7875,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007875.png,0,3,4.594674110412598,0.7818763852119446
7876,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007876.png,0,1,0.3790741264820099,0.6787948608398438
7877,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007877.png,0,5,5.811350345611572,0.6981735229492188
7878,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007878.png,0,7,7.000001907348633,0.615537166595459
7879,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007879.png,0,2,0.1788782030344009,0.7462668418884277
7880,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007880.png,0,0,0.0,0.5351115465164185
7881,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007881.png,0,0,0.0,0.5468800663948059
7882,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007882.png,0,0,0.0,0.5403698682785034
7883,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007883.png,0,3,2.9563751220703125,0.6859820485115051
7884,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007884.png,0,0,0.0,0.519537091255188
7885,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007885.png,0,0,0.0,0.5486171841621399
7886,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007886.png,0,0,0.0,0.5335613489151001
7887,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007887.png,0,0,0.0,0.5101815462112427
7888,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007888.png,0,0,0.0,0.5241016149520874
7889,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007889.png,0,5,5.787744998931885,0.7051832675933838
7890,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007890.png,0,1,0.0781263336539268,0.6436247825622559
7891,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007891.png,0,3,0.2361682206392288,0.8313432931900024
7892,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007892.png,0,0,0.0,0.528218686580658
7893,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007893.png,0,0,0.0,0.5274508595466614
7894,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007894.png,0,0,0.0,0.5388110280036926
7895,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007895.png,0,0,0.0,0.527411937713623
7896,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007896.png,0,4,3.1645045280456543,0.7084270715713501
7897,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007897.png,0,6,6.808565139770508,0.7014526724815369
7898,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007898.png,0,5,5.808833599090576,0.7194299101829529
7899,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007899.png,0,7,7.000000476837158,0.5921309590339661
7900,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007900.png,0,7,7.000001430511475,0.5814393162727356
7901,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007901.png,0,4,5.679481983184815,0.7700223922729492
7902,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007902.png,0,5,5.722072601318359,0.7033818364143372
7903,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007903.png,0,7,7.0,0.6116220951080322
7904,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007904.png,0,1,0.1958203762769699,0.6963138580322266
7905,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007905.png,0,0,0.0,0.5202546119689941
7906,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007906.png,0,0,0.0,0.5499953627586365
7907,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007907.png,0,0,0.0,0.5163945555686951
7908,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007908.png,0,4,4.667995929718018,0.6693753004074097
7909,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007909.png,0,5,5.180664539337158,0.688659131526947
7910,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007910.png,0,1,1.850548267364502,0.7091324925422668
7911,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007911.png,0,4,4.720205307006836,0.6909912824630737
7912,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007912.png,0,0,0.0,0.5186465382575989
7913,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007913.png,0,5,1.3800010681152344,0.93752259016037
7914,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007914.png,0,2,0.1918679028749466,0.7508907318115234
7915,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007915.png,0,0,0.0,0.5403922200202942
7916,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007916.png,0,4,4.751792907714844,0.6954792141914368
7917,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007917.png,0,3,0.2162302285432815,0.8252158164978027
7918,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007918.png,0,0,0.0,0.5161837935447693
7919,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007919.png,0,5,1.4612263441085815,0.9490751028060912
7920,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007920.png,0,0,0.0,0.525823175907135
7921,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007921.png,0,0,0.0,0.5386171340942383
7922,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007922.png,0,4,1.028625249862671,0.7977215647697449
7923,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007923.png,0,3,0.3176034092903137,0.8506858944892883
7924,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007924.png,0,0,0.0,0.5108141899108887
7925,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007925.png,0,4,4.71192741394043,0.6949016451835632
7926,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007926.png,0,3,0.2411939203739166,0.8327867388725281
7927,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007927.png,0,0,0.0,0.5056450366973877
7928,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007928.png,0,5,6.8327741622924805,0.741791307926178
7929,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007929.png,0,5,5.77294921875,0.7093838453292847
7930,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007930.png,0,7,7.000001907348633,0.6130557060241699
7931,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007931.png,0,6,6.792292594909668,0.7063581347465515
7932,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007932.png,0,7,6.981841564178467,0.624916136264801
7933,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007933.png,0,1,0.4117635190486908,0.6746906042098999
7934,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007934.png,0,6,6.767598628997803,0.7110190391540527
7935,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007935.png,0,0,0.0,0.5276772975921631
7936,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007936.png,0,0,0.0,0.5297818183898926
7937,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007937.png,0,4,4.718547344207764,0.6918862462043762
7938,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007938.png,0,3,4.503036022186279,0.7857251167297363
7939,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007939.png,0,3,0.3033656775951385,0.8478389382362366
7940,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007940.png,0,0,0.0,0.5401430130004883
7941,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007941.png,0,0,0.0,0.5440478920936584
7942,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007942.png,0,0,0.0,0.5351404547691345
7943,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007943.png,0,0,0.0,0.572218656539917
7944,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007944.png,0,5,5.028502941131592,0.6241899132728577
7945,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007945.png,0,0,1.7419686317443848,0.7747582197189331
7946,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007946.png,0,7,6.980996131896973,0.633301854133606
7947,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007947.png,0,7,7.0,0.629420280456543
7948,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007948.png,0,4,5.71488094329834,0.7776609063148499
7949,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007949.png,0,0,0.1232185810804367,0.6850188970565796
7950,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007950.png,0,5,5.169514656066895,0.6849545836448669
7951,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007951.png,0,5,5.028229713439941,0.622678279876709
7952,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007952.png,0,1,0.1098241880536079,0.6661233901977539
7953,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007953.png,0,0,0.0,0.5064464211463928
7954,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007954.png,0,0,0.0,0.5437239408493042
7955,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007955.png,0,0,0.0,0.5195276737213135
7956,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007956.png,0,4,4.041389465332031,0.6330353617668152
7957,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007957.png,0,5,5.259724140167236,0.7129773497581482
7958,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007958.png,0,3,5.535711288452148,0.8815534114837646
7959,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007959.png,0,7,7.000000953674316,0.6206216812133789
7960,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007960.png,0,6,6.746479511260986,0.7177765965461731
7961,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007961.png,0,7,4.983058929443359,0.8651484847068787
7962,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007962.png,0,7,7.0,0.6201539635658264
7963,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007963.png,0,5,5.145600318908691,0.6908330321311951
7964,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007964.png,0,0,0.0,0.5118815302848816
7965,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007965.png,0,0,0.0,0.4998505711555481
7966,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007966.png,0,0,0.0,0.5216109156608582
7967,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007967.png,0,0,0.0,0.5096746683120728
7968,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007968.png,0,0,0.0,0.5242162942886353
7969,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007969.png,0,0,0.0,0.5644593238830566
7970,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007970.png,0,4,1.0837527513504028,0.8278509974479675
7971,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007971.png,0,0,2.6899819374084477,0.8530076742172241
7972,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007972.png,0,4,4.827926635742188,0.6919580698013306
7973,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007973.png,0,0,3.460122585296631,0.947304904460907
7974,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007974.png,0,0,0.0,0.5446534752845764
7975,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007975.png,0,0,0.0,0.5021673440933228
7976,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007976.png,0,5,3.7017881870269775,0.8072047233581543
7977,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007977.png,0,5,5.100460529327393,0.6731111407279968
7978,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007978.png,0,4,3.903014659881592,0.6917351484298706
7979,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007979.png,0,0,0.0,0.5258790850639343
7980,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007980.png,0,1,0.1215101927518844,0.6727332472801208
7981,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007981.png,0,0,0.2374160587787628,0.7214176654815674
7982,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007982.png,0,7,7.000000476837158,0.6185188293457031
7983,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007983.png,0,3,0.6541326642036438,0.8609989285469055
7984,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007984.png,0,1,0.098469577729702,0.6589451432228088
7985,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007985.png,0,6,6.0,0.6136283278465271
7986,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007986.png,0,5,4.982763767242432,0.6179655194282532
7987,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007987.png,0,4,1.1111916303634644,0.8234009146690369
7988,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007988.png,0,0,0.0,0.5280755758285522
7989,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007989.png,0,0,0.0,0.534777045249939
7990,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007990.png,0,4,4.799267768859863,0.7160133123397827
7991,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007991.png,0,5,5.879396915435791,0.7653461694717407
7992,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007992.png,0,0,0.0724872574210167,0.628858745098114
7993,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007993.png,0,6,2.829413890838623,0.9600584506988524
7994,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007994.png,0,0,0.0,0.5050508975982666
7995,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007995.png,0,2,0.2032889872789383,0.754645586013794
7996,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007996.png,0,0,0.0,0.534474790096283
7997,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007997.png,0,5,5.773046016693115,0.6962630748748779
7998,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007998.png,0,0,0.0,0.5576930046081543
7999,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007999.png,0,0,0.0,0.555871844291687
8000,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008000.png,0,5,1.4430023431777954,0.9468036890029908
8001,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008001.png,0,0,0.0,0.5343202352523804
8002,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008002.png,0,0,0.0,0.524456262588501
8003,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008003.png,0,0,0.0,0.5252070426940918
8004,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008004.png,0,0,0.0,0.5542481541633606
8005,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008005.png,0,5,5.176053524017334,0.684878945350647
8006,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008006.png,0,4,4.718376636505127,0.6890888810157776
8007,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008007.png,0,4,4.7635817527771,0.6803717613220215
8008,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008008.png,0,4,4.72037935256958,0.6898977756500244
8009,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008009.png,0,0,0.0,0.5523107051849365
