0,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000000.png,2,4,4.0,0.75
7934,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007934.png,0,6,6.105520725250244,0.6776717901229858
7935,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007935.png,0,0,0.0161876194179058,0.5628626346588135
7936,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007936.png,0,0,0.0,0.527557373046875
7937,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007937.png,0,4,4.137569904327393,0.6814442276954651
7938,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007938.png,0,3,4.141080379486084,0.7418949604034424
7940,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007940.png,0,0,0.0,0.5195716619491577
7941,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007941.png,0,0,0.0,0.5272764563560486
7942,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007942.png,0,0,0.0,0.5268127918243408
7943,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007943.png,0,0,0.3513665795326233,0.6687337160110474
7944,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007944.png,0,5,5.503046989440918,0.6864482164382935
7946,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007946.png,0,7,6.419864654541016,0.7019939422607422
7947,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007947.png,0,7,6.48892879486084,0.6995962858200073
7949,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007949.png,0,0,0.224390909075737,0.7326616644859314
7950,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007950.png,0,5,5.105588436126709,0.6694129705429077
7951,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007951.png,0,5,5.060745716094971,0.6477622985839844
7952,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007952.png,0,1,0.0653613954782486,0.6319288611412048
7953,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007953.png,0,0,0.0,0.5026909112930298
7954,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007954.png,0,0,0.0,0.5339100360870361
7955,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007955.png,0,0,0.0,0.5147841572761536
7956,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007956.png,0,4,3.825657844543457,0.6906747221946716
7957,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007957.png,0,5,5.289109230041504,0.7162452340126038
7959,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007959.png,0,7,6.934166431427002,0.6399421095848083
7960,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007960.png,0,6,6.509811878204346,0.7203966975212097
7962,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007962.png,0,7,6.851024150848389,0.6649550795555115
7963,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007963.png,0,5,5.385948657989502,0.6988083720207214
7964,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007964.png,0,0,0.0,0.5054653286933899
7965,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007965.png,0,0,0.0,0.4976234138011932
7966,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007966.png,0,0,0.0,0.5155676007270813
7967,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007967.png,0,0,0.0,0.4989185333251953
7968,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007968.png,0,0,0.0,0.5142523646354675
7969,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007969.png,0,0,0.2701839506626129,0.6730722784996033
7972,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007972.png,0,4,4.154006481170654,0.6882028579711914
7974,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007974.png,0,0,0.0722873508930206,0.618543267250061
7975,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007975.png,0,0,0.0,0.4986661672592163
7977,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007977.png,0,5,5.043425559997559,0.6443197727203369
7978,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007978.png,0,4,3.4173645973205566,0.739599883556366
7979,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007979.png,0,0,0.0,0.5119801163673401
7980,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007980.png,0,1,0.232271522283554,0.690061092376709
7981,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007981.png,0,0,0.962369441986084,0.7446102499961853
7982,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007982.png,0,7,6.622401714324951,0.7009493708610535
7984,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007984.png,0,1,0.064650185406208,0.6312596797943115
7985,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007985.png,0,6,5.283353805541992,0.6933726072311401
7986,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007986.png,0,5,4.596987724304199,0.660566508769989
7988,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007988.png,0,0,0.015728497877717,0.5588566064834595
7989,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007989.png,0,0,0.0,0.525132417678833
7990,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007990.png,0,4,4.098400115966797,0.6809839606285095
7992,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007992.png,0,0,0.2977297604084015,0.6885870099067688
7994,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007994.png,0,0,0.0,0.5046378970146179
7995,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007995.png,0,2,0.1269979029893875,0.7232255935668945
7996,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007996.png,0,0,0.0182138085365295,0.5705968737602234
7997,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007997.png,0,5,5.674695491790772,0.7019258737564087
7998,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007998.png,0,0,0.0752438530325889,0.597558319568634
7999,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0007999.png,0,0,0.0250057410448789,0.5721586346626282
8001,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008001.png,0,0,0.0,0.5282748937606812
8002,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008002.png,0,0,0.0,0.5119063258171082
8003,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008003.png,0,0,0.0,0.5188700556755066
8004,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008004.png,0,0,0.0,0.5433641076087952
8005,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008005.png,0,5,5.611924171447754,0.7038228511810303
8006,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008006.png,0,4,4.103865623474121,0.6691974997520447
8007,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008007.png,0,4,4.085491180419922,0.6529970169067383
8008,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008008.png,0,4,4.09170389175415,0.6613280177116394
8009,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008009.png,0,0,0.0568867921829223,0.5858919024467468
8010,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008010.png,0,0,0.1595867872238159,0.6655352115631104
8011,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008011.png,0,0,0.0,0.5093052387237549
8012,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008012.png,0,4,4.087449073791504,0.6546143293380737
8013,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008013.png,0,4,4.0919294357299805,0.6591987013816833
8014,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008014.png,0,0,0.0,0.4933721721172333
8016,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008016.png,0,0,0.0,0.5227035284042358
8017,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008017.png,0,0,0.0,0.5027294158935547
8018,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008018.png,0,2,0.1521204262971878,0.7355754971504211
8019,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008019.png,0,0,0.0,0.5246602296829224
8021,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008021.png,0,1,0.0391967967152595,0.5983038544654846
8022,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008022.png,0,0,0.0,0.5150426626205444
8023,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008023.png,0,0,0.1017125025391578,0.638272225856781
8025,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008025.png,0,5,5.782319068908691,0.7091005444526672
8027,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008027.png,0,4,4.132287979125977,0.6795468330383301
8028,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008028.png,0,7,6.438598155975342,0.7047625780105591
8029,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008029.png,0,7,6.365577697753906,0.7135058641433716
8030,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008030.png,0,0,0.0,0.515359103679657
8031,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008031.png,0,0,0.0,0.5139606595039368
8032,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008032.png,0,0,0.0,0.5067915916442871
8033,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008033.png,0,0,0.0190040711313486,0.5702827572822571
8034,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008034.png,0,0,0.0,0.5063900351524353
8037,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008037.png,0,6,5.334665775299072,0.7007801532745361
8038,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008038.png,0,5,5.113025665283203,0.6896230578422546
8040,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008040.png,0,0,0.0,0.5210080742835999
8041,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008041.png,0,0,0.0,0.5248523950576782
8042,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008042.png,0,3,3.861592292785645,0.7142037749290466
8043,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008043.png,0,0,0.4143381714820862,0.6899895071983337
8044,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008044.png,0,0,0.0,0.5214558839797974
8045,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008045.png,0,2,0.1104214340448379,0.7135301828384399
8046,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008046.png,0,0,0.0,0.528617262840271
8047,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008047.png,0,7,7.0,0.6175035834312439
8048,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008048.png,0,5,6.060624599456787,0.7468907237052917
8049,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008049.png,0,7,7.000001907348633,0.6108967065811157
8050,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008050.png,0,7,7.000001430511475,0.5946370959281921
8052,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008052.png,0,5,5.579757690429688,0.7038214206695557
8053,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008053.png,0,7,7.000000953674316,0.6128702759742737
8056,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008056.png,0,0,0.0957082509994506,0.6190868616104126
8057,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008057.png,0,2,0.2367728799581527,0.7422086596488953
8058,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008058.png,0,0,0.8955205082893372,0.6863452196121216
8060,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008060.png,0,2,1.1695668697357178,0.6939973831176758
8061,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008061.png,0,0,0.8681612610816956,0.690825343132019
8062,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008062.png,0,3,3.087815284729004,0.644956111907959
8063,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008063.png,0,2,1.2242337465286257,0.6855983734130859
8064,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008064.png,0,2,1.5956546068191528,0.6795641779899597
8065,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008065.png,0,2,1.1966224908828735,0.6925380825996399
8066,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008066.png,0,2,1.2156856060028076,0.6848200559616089
8068,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008068.png,0,2,1.2143611907958984,0.6859204769134521
8070,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008070.png,0,1,1.5569698810577393,0.6806343793869019
8073,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008073.png,0,3,3.1010966300964355,0.6705837845802307
8074,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008074.png,0,1,1.31618332862854,0.7285451889038086
8075,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008075.png,0,1,1.70490825176239,0.6868923306465149
8076,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008076.png,0,2,2.748778343200684,0.7183950543403625
8078,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008078.png,0,2,1.1872345209121704,0.6918050646781921
8079,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008079.png,0,2,1.6411292552947998,0.7145084738731384
8080,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008080.png,0,2,2.6218795776367188,0.69049072265625
8081,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008081.png,0,2,2.786315679550171,0.6839970350265503
8082,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008082.png,0,2,2.580559015274048,0.6878162622451782
8085,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008085.png,0,2,2.856820821762085,0.7116666436195374
8086,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008086.png,0,2,1.1932517290115356,0.69478440284729
8087,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008087.png,0,2,0.6868147253990173,0.7480810880661011
8088,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008088.png,0,2,2.733377695083618,0.7325629591941833
8091,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008091.png,0,2,2.707334041595459,0.7334305644035339
8092,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008092.png,0,2,1.3496547937393188,0.7103930115699768
8094,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008094.png,0,2,0.1877893507480621,0.7355173826217651
8096,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008096.png,0,2,2.0,0.6109372973442078
8097,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008097.png,0,2,1.199836015701294,0.6954304575920105
8098,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008098.png,0,2,1.2290585041046145,0.6992582082748413
8099,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008099.png,0,2,1.9967927932739256,0.6703645586967468
8102,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008102.png,0,2,2.0850987434387207,0.6274532079696655
8103,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008103.png,0,2,1.2781822681427002,0.7039993405342102
8104,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008104.png,0,2,2.3731560707092285,0.7393773794174194
8105,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008105.png,0,2,2.7830214500427246,0.7072176337242126
8106,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008106.png,0,2,1.5376198291778564,0.6869778037071228
8107,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008107.png,0,2,1.5985568761825562,0.7255337238311768
8108,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008108.png,0,2,2.006920337677002,0.6792436242103577
8109,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008109.png,0,2,1.5486520528793335,0.6992892622947693
8111,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008111.png,0,2,1.158164620399475,0.6896381378173828
8112,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008112.png,0,0,0.772383451461792,0.6850692629814148
8113,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008113.png,0,2,1.2375938892364502,0.7044241428375244
8115,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008115.png,0,0,1.0141834020614624,0.7055516242980957
8116,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008116.png,0,2,1.979926824569702,0.6766535639762878
8117,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008117.png,0,2,1.3075374364852903,0.6897894740104675
8118,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008118.png,0,4,4.0912699699401855,0.6615179181098938
8119,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008119.png,0,2,2.9538683891296387,0.6941108703613281
8120,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008120.png,0,2,1.7306678295135498,0.7351627945899963
8121,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008121.png,0,3,2.1707983016967773,0.7013668417930603
8122,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008122.png,0,2,2.748778343200684,0.7183950543403625
8124,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008124.png,0,1,0.9308109879493712,0.6526214480400085
8125,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008125.png,0,2,1.6411292552947998,0.7145084738731384
8127,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008127.png,0,3,3.659868955612183,0.6830708384513855
8129,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008129.png,0,3,2.180346965789795,0.7030203342437744
8130,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008130.png,0,0,0.9173424243927002,0.6900529265403748
8131,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008131.png,0,6,5.592773914337158,0.7198652029037476
8134,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008134.png,0,2,1.3329687118530271,0.7121686935424805
8135,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008135.png,0,2,2.2875900268554688,0.7288815975189209
8136,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008136.png,0,0,0.8054364323616028,0.6903453469276428
8137,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008137.png,0,1,1.6566351652145386,0.6865527033805847
8138,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008138.png,0,0,0.0187165699899196,0.570419430732727
8139,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008139.png,0,2,2.6527671813964844,0.6793510913848877
8140,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008140.png,0,2,2.009782552719116,0.6746278405189514
8142,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008142.png,0,2,2.091648817062378,0.6294218301773071
8144,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008144.png,0,5,3.9196817874908447,0.7170779705047607
8145,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008145.png,0,2,1.157175898551941,0.6873764991760254
8146,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008146.png,0,3,2.90871524810791,0.6399396061897278
8147,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008147.png,0,2,1.549059271812439,0.7101739645004272
8149,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008149.png,0,2,3.183387756347656,0.7475481033325195
8151,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008151.png,0,1,2.014775514602661,0.729115903377533
8152,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008152.png,0,5,4.286652088165283,0.7119003534317017
8153,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008153.png,0,2,2.6087417602539062,0.7023717761039734
8154,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008154.png,0,2,3.0918526649475098,0.7367146611213684
8156,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008156.png,0,2,2.699805498123169,0.6983475685119629
8157,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008157.png,0,2,2.920207977294922,0.7057321071624756
8158,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008158.png,0,1,1.069089651107788,0.6342951655387878
8160,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008160.png,0,2,1.1798017024993896,0.6897386312484741
8161,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008161.png,0,2,1.2032606601715088,0.6929669380187988
8162,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008162.png,0,0,1.1288669109344482,0.7355747818946838
8163,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008163.png,0,2,2.0753097534179688,0.6053929924964905
8164,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008164.png,0,2,1.924360036849976,0.6648299098014832
8167,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008167.png,0,2,2.7232882976531982,0.7084019184112549
8168,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008168.png,0,2,2.0072367191314697,0.6618764400482178
8169,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008169.png,0,2,1.83908486366272,0.6575122475624084
8170,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008170.png,0,2,1.2041462659835815,0.6964097023010254
8171,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008171.png,0,2,1.341935634613037,0.732564389705658
8172,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008172.png,0,2,1.838457703590393,0.6643339395523071
8174,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008174.png,0,6,5.208041191101074,0.7151119112968445
8176,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008176.png,0,2,1.802309513092041,0.6674594879150391
8177,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008177.png,0,6,5.161520957946777,0.7205578088760376
8178,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008178.png,0,2,1.9757388830184937,0.6347948312759399
8179,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008179.png,0,2,1.158164620399475,0.6896381378173828
8180,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008180.png,0,1,1.069905161857605,0.6351982951164246
8181,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008181.png,0,1,1.725542068481445,0.7464635372161865
8182,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008182.png,0,2,1.199994683265686,0.6944012641906738
8183,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008183.png,0,2,1.1932517290115356,0.69478440284729
8184,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008184.png,0,0,0.2895723283290863,0.7159876227378845
8185,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008185.png,0,2,2.733377695083618,0.7325629591941833
8186,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008186.png,0,0,0.0797295272350311,0.6256296634674072
8187,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008187.png,0,1,0.0924860388040542,0.6549774408340454
8188,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008188.png,0,2,2.707334041595459,0.7334305644035339
8189,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008189.png,0,2,1.3496547937393188,0.7103930115699768
8191,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008191.png,0,2,2.786315679550171,0.6839970350265503
8193,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008193.png,0,2,2.6316137313842773,0.6820130348205566
8194,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008194.png,0,0,0.8596103191375732,0.675540030002594
8196,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008196.png,0,2,1.2143611907958984,0.6859204769134521
8197,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0008197.png,0,2,2.0,0.6058542728424072
